id,titlu,pret,moneda,nr_camere,suprafata,link,imagini_paths,numar_imagini,observatii,descriere,data_cont,nr_postari,pret_estim,data_cont_parsed,vechime_zile,scam,delta_pret
171,Anunț,195000,EUR,4,101,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-cu-4-camere-si-2-bai-complet-mobilat-si-utilat-in-giroc/8ge5h56981id70gg2i58ef8e1e72f4i9.html,images_case/anunt_171_img_0.webp|images_case/anunt_171_img_1.webp|images_case/anunt_171_img_2.webp|images_case/anunt_171_img_3.webp,4,,"APOSTU ESTATE va propune spre vanzare un duplex situat in Giroc. Locatia imobilului se potriveste perfect celor ce isi doresc sa se detaseze de agitatia orasului. In apropiere sunt magazine si supermarket-uri precum Lidl, Penny, Profi, Mega Image, scoala si gradinita la o distanta de 5 minute. Imobilul dispune de 101 mp utili, este amplasat pe un teren de 250 mp, se vinde complet mobilat si utilat, precum se observa in imagini si este compartimentat astfel: Parter: - hol acces. - living spatios. - bucatarie inchisa. - baie cu geam si dus. - terasa. Etaj: - hol acces - 3 dormitoare. - baie cu geam si cada. - acces in pod. Detalii tehnice: Regim de inaltime Parter + Etaj + Pod. - constructie realizata in anul 2025 din caramida Porotherm de 30 cm. - izolata cu polistiren de 10 cm EPS 85. - pereti despartitori complet din caramida tencuiti mecanizat finisati cu vopsea lavabila alba. - placa de beton peste parter. - acoperis de tigla. - geamuri termopan cu 3 sticle pentru izolare atat fonica cat si termica superioara foarte mari si luminoase dotate cu site si jaluzele. - mobilier de bucatarie de calitate superioara, realizat pe comanda. - usa acces de termopan cu geam de sticla securizata, usi interioare Porta Doors. - centrala proprie pe gaz sistem eficient de incalzire in pardoseala. - aparataje modulare Gewis. - aparat pentru aer conditionat. - terasa acoperita. Utilitati: curent, apa de la retea, canalizare, gaz, internet prin fibra optica, cablu Tv. Pentru mai multe detalii nu ezitati sa ne contactati! Acceptam orice fel de credit bancar. Oferim consultanta si solutii financiare prin colaboratorii nostri pentru a obtine cel mai avantajos credit Ipotecar sau Noua Casa. Va asteptam cu drag la o vizionare chiar astazi! CP2800250 ID anunț : 1762227199",14.05.2017,2783,178822.390625,2017-05-14,3129.0,0,16177.609375
172,Anunț,210000,EUR,4,120,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/proprietate-moderna-in-zona-parcului-poligon-cu-acces-facil-si-curte/2d16576654657576d1i3i9g36756f353.html,images_case/anunt_172_img_0.webp|images_case/anunt_172_img_1.webp|images_case/anunt_172_img_2.webp|images_case/anunt_172_img_3.webp,4,,"Koncept Imobiliare va ofera spre vanzare o casa tip duplex situata in Floresti, in zona Parcului Poligon, pozitionata intr-un ansamblu rezidential linistit, cu acces facil dintr-o strada asfaltata, prevazuta cu iluminat public. Proprietatea beneficiaza de orientare Est-Vest, ceea ce asigura lumina naturala pe tot parcursul zilei, iar amplasarea intr-o zona bine conectata la magazine si statii de autobuz contribuie la un stil de viata comod si functional. Casa dispune de 120 mp utili si un teren de 200 mp, fiind structurata pe doua niveluri. Parterul este compus din hol, living generos, bucatarie separata, camara, baie si terasa cu acces direct spre curte. La etaj se regasesc trei dormitoare luminoase, un hol, doua bai, dintre care una proprie pentru dormitorul matrimonial, precum si doua balcoane cu vizibilitate placuta spre imprejurimi. Imobilul este realizat din caramida, are termosistem si decorativa exterioara, iar tamplaria PVC cu geam termopan contribuie la un randament termic optim. Interiorul este semifinisat, cu pereti tencuiti si gletuiti, instalatii trase pe pozitii si sapa autonivelanta pregatita pentru montarea finisajelor dorite. Incalzirea este asigurata prin centrala proprie pe gaz cu calorifere. Curtea este amenajata cu pavaj, dispune de zona verde si un spatiu ideal pentru gradina sau zona de gratar, iar in fata proprietatii sunt disponibile doua locuri de parcare. Ansamblul de case este finalizat si cuprinde doar locuinte noi, ceea ce contribuie la o atmosfera placuta si bine organizata. Punctele forte ale proprietatii includ compartimentarea echilibrata, luminozitatea conferita de orientare, posibilitatea personalizarii interioarelor, accesul rapid la facilitati urbane si cadrul linistit al ansamblului. Aceste elemente transforma casa intr-o optiune potrivita pentru o familie care isi doreste confort, functionalitate si un mediu sigur pentru locuit. Proprietatea este libera si poate fi preluata imediat, reprezentand o oportunitate excelenta pentru cei care cauta un duplex modern in Floresti, zona Parcului Poligon, cu acces facil si curte proprie. Pentru informatii suplimentare, programarea unei vizionari sau pentru a afla oferta noastra completa va stam la dispozitie telefonic, prin e-mail sau la sediul agentiei noastre, pe str. Aviator Badescu, nr. 19, Cluj-Napoca. ID anunț : 1764057895",13.11.2018,591,176282.328125,2018-11-13,2581.0,0,33717.671875
173,Anunț,326000,EUR,3,175,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/sacalaz-casa-de-vanzare/367hih805f567i1de0903519105efd16.html,images_case/anunt_173_img_0.webp|images_case/anunt_173_img_1.webp|images_case/anunt_173_img_2.webp|images_case/anunt_173_img_3.webp,4,,"Săcălaz casă de vânzare De vânzare casă în Săcălaz, la circa 11 km de Timișoara. Casa are: Suprafață construită desfășurată: 175 mp Suprafață utilă: 145 mp Suprafață totală a terenului: 600 mp Poziția și curtea Casă pe colț, cu fronturi stradale de 30 si 20 de ml. Curtea este amenajată cu trotuar din material ce da impresia de piatră de munte în jurul casei, gazon, pomi și plante ornamentale. Loc acoperit pentru grătar cu vatră, fără ușă, perfect pentru mese și relaxare în aer liber. Acces pentru un autoturism prin poarta mare, iar în fața frontului stradal se mai pot parca cel puțin două autoturisme. Accesul în casă Intrare principală: prin față, direct în holul care delimitează zona de zi și zona de noapte. Intrare din spate: de pe terasa acoperită, cu acces direct în living bucătărie și de acolo spre holul decomandat. Interiorul cronologic și decomandat Zona de zi drept înainte la intrare: Living + bucătărie open space, spațiu generos și luminos, cu acces direct pe terasa acoperită și curte. Mobilat și utilat decent; centrala pe gaz și mașina de spălat sunt încorporate în mobilier și vizibile doar la cerere. Zona de noapte acces decomandat prin hol, pe stânga la intrare: Baia cu cabină de duș, sifon în pardoseală și paravan din sticlă. Camera de joacă a copilului, luminoasă și izolată de zona de zi. Primul dormitor, mobilat, cu televizor cu LED. A doua baie, cu vană, la capătul holului. Al doilea dormitor, la capătul holului, pe dreapta, izolat și cu intimitate maximă. Utilități Canalizare Apă curentă Gaz Încălzire prin pardoseală cu centrală pe gaz Curent trifazic Preț de vânzare 326.000 complet mobilată și utilată Tel. 0744863386. ID anunț : 1763839592",06.07.2006,80,139936.203125,2006-06-07,7123.0,0,186063.796875
174,Anunț,153500,EUR,4,145,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-parter-145-mp-utili-zona-dedeman/06f9541914h37082118i70ig97701500.html,images_case/anunt_174_img_0.webp|images_case/anunt_174_img_1.webp|images_case/anunt_174_img_2.webp|images_case/anunt_174_img_3.webp,4,,"Oferim spre vanzare casă parter, 145 mp utili, nou construită, 3 dormitoare, 2 bai, hol, living, bucatarie, garaj, din cărămidă, izolata, utilități, curent trifazic, gaz, apa, canal, zona Dedeman. Preț inf. 153.500 euro, negociabil. ID anunț : 1762340390",13.02.2011,5,187546.15625,2011-02-13,5411.0,0,-34046.15625
175,Anunț,35000,EUR,3,31,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa-locuibila/id3132626hd675f41964ig35gif2h2f6.html,images_case/anunt_175_img_0.jpg|images_case/anunt_175_img_1.jpg|images_case/anunt_175_img_2.jpg,3,,Vand casă locuibila in comuna Jupaneati.casa are si doua anexe  trei camere  un hol vie si pomi fructiferi suprafata construita la sol 63m patrati  suprafata totala 2350m patrati teren  relati la telefon    sau ID anunț : 1683296162,06.12.2016,3,62322.37890625,2016-06-12,3465.0,0,-27322.37890625
176,Anunț,130000,EUR,5,2197,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-spatioasa-de-vanzare-in-hitias-judetul-timis-teren-2197-mp/i0196569dd6h7d522hffe173dg8g5d54.html,images_case/anunt_176_img_0.webp|images_case/anunt_176_img_1.webp|images_case/anunt_176_img_2.webp|images_case/anunt_176_img_3.webp,4,,"De vânzare casă solidă, construită în anul 2002, situată în localitatea Hitiaș, județul Timiș. Proprietatea oferă o suprafață la sol de 100 mp și un teren generos de 2197 mp, ideal pentru familie sau pentru cei care își doresc liniște și spațiu verde. Compartimentare: Parter: 2 camere, living, bucătărie, cămară, baie, cameră tehnică Mansardă: 3 camere și baie de serviciu Dotări: Centrală pe lemne Fosa septică Foraj propriu pentru apă, cu posibilitate de racordare la rețea Curent electric, cablu TV și internet Casa se vinde complet mobilată și utilată, fiind disponibilă imediat pentru locuit. Construcția este solidă, bine întreținută, și oferă potențial excelent pentru renovare sau modernizare ulterioară. Preț: 130.000 Contact: ID anunț : 1760806053",22.10.2014,1,151364.28125,2014-10-22,4064.0,0,-21364.28125
177,Anunț,45000,EUR,4,70,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/schimb-casa-la-5-km-de-satu-mare-cartier-nou-inainte-de-cionchesti-in-faza-de-construire-70mp/482i404h31127hf82e3227h2622fe7h0.html,,0,,"ofer la schimb casa de 70mp parter cu etaj tot 70mp si 250 mp teren construit doar parterul  living ,hol dormitor baie ,toaleta ,bucatarie si urmeaza la etaj 3 dormitoare ,hol ,baie .debara , este deja imprejmuit cu gard din boltari  si se  va finaliza si finisa la cerinta cumparatorului  de catre noi vanzatorul, sau la schimb cu apartament ,la parter sau etaj 1 sau 2 pret 45000 euro sau caut si garsoniera  detalii la telefon  astept ID anunț : 1761938898",09.11.2017,3,21531.330078125,2017-09-11,3009.0,0,23468.669921875
178,Anunț,55000,EUR,5,49,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/costructor-vand-case-in-satu-mare-martinesti-odoreu-cionchesti-viile-satu-mare-prteturi-mici/d0d94930197d74i9d2586di4g19417h8.html,,0,,,,0,21531.3125,,,0,33468.6875
179,Anunț,28500,EUR,3,3780,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-si-teren-in-judetul-valcea-comuna-ladesti-sat-chiricesti/510d5e05827h7h7ie0654h6i448g20h1.html,images_case/anunt_179_img_0.jpg|images_case/anunt_179_img_1.jpg|images_case/anunt_179_img_2.jpg|images_case/anunt_179_img_3.webp,4,,"Vând proprietetate în suprafață de 3780 mp, compusă din: - casă din lemn cu hol, bucătărie, 3 camere mari și încă una mai ingustă, baie și beci; - o a doua casă (bucătărie) din lemn cu 2 camere, baie și cămară; - magazie din bârnă; - garaj; - pătul pe furci din fier; - boltă cu viță de vie; - pomi fructiferi, etc. Utilități: curent electric mono fazic și trifazic, apă curentă din rețea și fântână mare, lângă casă. Deschiderea la strada pricipală este de 35 m Proprietatea se află la stradă, la cca 700 m față la târgul săptamânal și la cca 1000 m față de centrul comunei. Sunt unic moștenitor. Acte pregătite pentru vânzare, proprietate întabulată. Se pretează foarte bine pentru dezvoltarea unei afaceri fiind foarte bine amplasată și pe un teren foarte generos cu multiple posibilități de extindere. ID anunț : 1704282440",03.01.2024,1,159315.28125,2024-03-01,646.0,0,-130815.28125
180,Anunț,70000,EUR,4,62,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/de-vanzare-casa-valea-lui-mihai-elado-haz-ermihalyfalvan/7gdh4e13f2707i9g1g1h2if14e563e90.html,images_case/anunt_180_img_0.webp|images_case/anunt_180_img_1.webp|images_case/anunt_180_img_2.webp|images_case/anunt_180_img_3.webp,4,,"HU - RO Eladó sarki ingatlan nagy telekkel Érmihályfalván   kiváló lakóháznak vagy üzlethelyiségnek Közvetlenül a tulajdonostól, 845 m -es tágas telken, sarki fekvésű ingatlan eladó Érmihályfalva egyik frekventált részén, közel a központhoz. Aszfaltos út, jó láthatóság, könnyű parkolás   ideális választás akár családi otthon, akár üzlethelyiség, iroda vagy vendéglátóhely számára. Főbb jellemzők: 2 külön bejáratú lakrész Tágas udvar   akár 3 autó számára Bevezetett közművek (víz, gáz, villany) Melléképületek (tárolásra, gazdálkodásra is alkalmas) Sarki fekvés, két utcafront Tehermentes tulajdon, gyors ügyintézés Kiváló elhelyezkedés: Buszmegálló az utca túloldalán Iskola, park, boltok pár perc sétára Központ 10 perc gyalog Az ingatlan szabadon alakítható az Ön elképzelései szerint   lehet belőle modern családi otthon vagy jól jövedelmező üzlet. Ár: 70 000 EUR   közvetlenül a tulajdonostól, közvetítői díj nélkül. De vânzare   proprietate pe colț cu teren mare în Valea lui Mihai   ideală pentru locuință sau spațiu comercial Direct de la proprietar   teren generos de 845 m , casă amplasată pe colț, într-o zonă frecventată din Valea lui Mihai, aproape de centru. Drum asfaltat, vizibilitate excelentă, parcare ușoară   alegerea perfectă atât pentru locuință familială, cât și pentru spațiu comercial, birou sau local. Caracteristici principale: 2 unități locative cu intrări separate Curte spațioasă   loc pentru 3 mașini Utilități introduse (apă, gaz, curent) Anexe (pentru depozitare sau creșterea animalelor) Poziționare pe colț, două fronturi stradale Proprietate liberă de sarcini, acte în regulă Locație excelentă: Stație de autobuz chiar peste drum Școală, parc și magazine la câteva minute de mers pe jos Centru   10 minute pe jos Proprietatea poate fi amenajată după nevoile și viziunea dumneavoastră   de la casă modernă până la afacere profitabilă. Preț: 70.000 EUR   direct de la proprietar, fără comision de intermediere. ID anunț : 1755196590",14.08.2025,1,199718.90625,2025-08-14,115.0,1,-129718.90625
181,Anunț,139000,EUR,3,8,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/proprietar-vand-casa-insiruita/fe23d9f033247eg62865d271h0if7052.html,images_case/anunt_181_img_0.webp|images_case/anunt_181_img_1.webp|images_case/anunt_181_img_2.webp|images_case/anunt_181_img_3.webp,4,,"Casa este situata pe limita teritoriala Timisoara-Giroc ( zona Braytim- Calea Urseni). Este a doua casa dintr-un sir de 5 . Suprafata utila este de 75,8 mp, cota de teren 194 969 din care 52 mp reprezinta teren inierbat cu terasa, doua locuri de parcare si acces. Ansamblul din care face parte este dotat cu sistem de supraveghere video pe calea de acces acesta fiind privat si securizat. Este compartimentata astfel: -la parter: living, baie, casa scari, bucatarie separata cu iesire pe terasa, terasa inchisa in termopan, curte. -la etaj casa se gasesc de 2 dormitoare , balcon, baie si casa scarii. Dispune de 2 locuri de parcare, incalzire in pardoseala cu posibilitatea reglarii temperaturii in fiecare camera, toate utilitatile, aer conditionat, etc. Face parte din complexul Premium Residence. Se poate vinde mobilata sau nemobilata. Casa a fost data in folosinta in 2024. Nu doresc sa colaborez cu agentii ID anunț : 1761895611",24.01.2011,1,138518.3125,2011-01-24,5431.0,0,481.6875
182,Anunț,191000,EUR,4,1790,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-schimb-vanzare-baile-govora/f030fed85d2i73egd3f18e81d47hdf0h.html,images_case/anunt_182_img_0.jpg|images_case/anunt_182_img_1.jpg|images_case/anunt_182_img_2.jpg|images_case/anunt_182_img_3.jpg,4,,"Va ofer spre schimb cu Timisoara(inclusiv Cartier Sag, Giroc,) sau vanzare,casa cu etaj si teren aferent (1790 mp) amplasament in statiunea Baile Govora, jud Valcea, suprafata construita=209mp, suprafata utila=327mp (din care 95 mp terase). Componenta: 4 dormitoare, 2 living-uri, 4 bai, 1 Wc serviciu,1 bucatarie interiora, o bucatarie serviciu, o magazie, garaj,beci, incalzire gaze naturale cu centrala proprie, posibiltate mansardare. ID anunț : 1695718028",11.05.2022,3,163401.71875,2022-11-05,1128.0,0,27598.28125
183,Anunț,65000,EUR,2,18,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/casa-de-vacanta/anunt/vand-teren-cu-anexa-budeasa-mica/91193i213h9f7454d35705dh20h95ii4.html,images_case/anunt_183_img_0.webp|images_case/anunt_183_img_1.webp|images_case/anunt_183_img_2.webp|images_case/anunt_183_img_3.webp,4,,"Vand teren 1030 m cu anexa si magazie in zona Budeasa Mica. Este situat langa rau si padure, zona deosebita, drum privat. Accept si schimburi cu casa in Pitesti, Budeasa, Bascov sau Stefanesti + - diferenta ID anunț : 1756147379",04.04.2023,1,153195.09375,2023-04-04,978.0,0,-88195.09375
184,Anunț,210000,EUR,6,187,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-vila-snagov-p-1-cu-6-camere-2-bai-250-metri-utili-si-400-teren-la-210000-euro/6g8geh91f8i176681e25i1fgh9f66ed6.html,images_case/anunt_184_img_0.jpg|images_case/anunt_184_img_1.jpg|images_case/anunt_184_img_2.jpg|images_case/anunt_184_img_3.jpg,4,,vand vila snagov p+1 cu 6 camere 2 bai 250 metri utili si 400 teren la 210000 euro ID anunț : 1724961847,05.08.2012,53,105914.296875,2012-05-08,4961.0,0,104085.703125
